"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 19425","Terminal 13 - 10/17/2023 12:49 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
70931183112,"GLOVE VNL LG PF          ",1,0,$4.80
70931183112,"GLOVE VNL LG PF          ",-1,0,-$4.80
70931183112,"GLOVE VNL LG PF          ",0,1,$38.50
70510599237,"PD BEET SK 25 LB         ",1,0,$23.89
2060080032,"PD YAM JEWEL JBO         ",1,0,$28.61
2060042791,"PD BROC CROWNS DW        ",1,0,$21.11
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060042750,"PD SQUASH ITALN MD       ",1,0,$17.48
2060042750,"PD SQUASH ITALN MD       ",1,0,$17.48
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,$301.81
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,-$14.58
20776700000,"CHX LEG QTR SM           ",40,0,$24.00
20772320000,"CHX BRST JMB             ",40,0,$57.60
20776700000,"CHX LEG QTR SM           ",40,0,$24.00
20772320000,"CHX BRST JMB             ",40,0,$57.60
20772320000,"CHX BRST JMB             ",40,0,$57.60
20772320000,"CHX BRST JMB             ",40,0,$57.60
2060042625,"PD CABB GREEN SACK       ",1,0,$22.26
0,Sub-Total,0,0,$764.65
0,Tax,0,0,$65.95
0,Total,0,0,$830.60
0,"CASH     ",0,0,$641.00
0,"DEBIT    6866",0,0,$189.60
0,Balance,0,0,$0.00
