"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 1559","Terminal 13 - 02/05/2024 1:06 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069502145,"QUALITE MIX GLASS        ",2,0,$37.32
76069502145,"QUALITE MIX GLASS        ",0,25,-$9.33
76069502145,"QUALITE MIX GLASS        ",1,0,$18.66
76069502145,"QUALITE MIX GLASS        ",0,25,-$4.66
2113607037,"TOPO CHICO MINERAL 12Z   ",1,0,$28.98
74759962023,"CHOC/COCOA POWDER        ",0,1,$86.20
74759962023,"CHOC/COCOA POWDER        ",0,-1,-$86.20
76069501649,"NICOLE DINNER FORK DZN   ",1,0,$12.90
76069501649,"NICOLE DINNER FORK DZN   ",1,0,$12.90
76069501649,"NICOLE DINNER FORK DZN   ",1,0,$12.90
82219641129,"SPRAY HEAD LL            ",1,0,$53.40
76069501650,"NICOLE SALAD FORK  DZ    ",1,0,$10.40
76069501650,"NICOLE SALAD FORK  DZ    ",1,0,$10.40
76069501646,"NICOLE TEASPOON    DZN   ",1,0,$9.32
76069501646,"NICOLE TEASPOON    DZN   ",1,0,$9.32
76069557368,"SPC GRAN ONION     5#    ",1,0,$22.49
76069501652,"NICOLE DINNR KNIFE DZN   ",1,0,$17.02
76069501648,"NICOLE BOUIL SPN   1DZ   ",1,0,$10.17
76069501648,"NICOLE BOUIL SPN   1DZ   ",1,0,$10.17
76069501443,"BOUILLON 7.25Z     RE AW ",1,0,$23.79
76069501443,"BOUILLON 7.25Z     RE AW ",1,0,$23.79
76069501443,"BOUILLON 7.25Z     RE AW ",1,0,$23.79
0,Sub-Total,0,0,$333.73
0,Tax,0,0,$28.78
0,Total,0,0,$362.51
0,"DEBIT    6866",0,0,$362.51
0,Balance,0,0,$0.00
