"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 1448","Terminal 11 - 04/09/2024 1:58 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
980012048,"ROCHER 48PC CLB PK       ",1,0,$16.95
2060043731,"PD STRAWBERRY NATL       ",1,0,$2.07
20772320000,"CHX BRST JMB             ",40,0,$80.00
20772320000,"CHX BRST JMB             ",40,0,$80.00
20772320000,"CHX BRST JMB             ",40,0,$80.00
20772320000,"CHX BRST JMB             ",40,0,$80.00
20772320000,"CHX BRST JMB             ",40,0,$80.00
20772320000,"CHX BRST JMB             ",40,0,$80.00
2060059143,"PD CARROT JMBO 25#       ",1,0,$11.99
2060059143,"PD CARROT JMBO 25#       ",1,0,$11.99
2060042625,"PD CABB GREEN SACK       ",1,0,$15.58
62809003004,"PD POTATO RED A #2       ",1,0,$28.21
2060080032,"PD YAM JEWEL JBO         ",1,0,$18.19
2060042688,"PD MANGO LARGE           ",2,0,$24.40
2060042688,"PD MANGO LARGE           ",0,25,-$6.10
0,Sub-Total,0,0,$603.28
0,Tax,0,0,$52.03
0,Total,0,0,$655.31
0,"DEBIT    6866",0,0,$655.31
0,Balance,0,0,$0.00
