"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 28361","Terminal 11 - 08/08/2023 1:26 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
4473807234,"SCE SWEET CHILI    32Z   ",0,1,$28.69
7127038559,"QUINOA WHITE       5#    ",0,1,$23.92
7127038559,"QUINOA WHITE       5#    ",0,1,$23.92
20772320000,"CHX BRST JMB             ",40,0,$60.00
20772320000,"CHX BRST JMB             ",40,0,$60.00
20772320000,"CHX BRST JMB             ",40,0,$60.00
20772320000,"CHX BRST JMB             ",40,0,$60.00
2060042750,"PD SQUASH ITALN MD       ",1,0,$18.45
2060042750,"PD SQUASH ITALN MD       ",1,0,$18.45
2060042750,"PD SQUASH ITALN MD       ",1,0,$18.45
2060042750,"PD SQUASH ITALN MD       ",1,0,$18.45
2060042625,"PD CABB GREEN SACK       ",1,0,$17.23
2060042791,"PD BROC CROWNS DW        ",2,0,$45.20
2060080007,"PD POTATO RED A #2       ",1,0,$42.79
2060080007,"PD POTATO RED A #2       ",0,25,-$10.70
20798350000,"BF INS RND XT SEL  R/W   ",91.6,0,$333.42
20798350000,"BF INS RND XT SEL  R/W   ",91.6,0,-$18.32
0,Sub-Total,0,0,$799.95
0,Tax,0,0,$69.00
0,Total,0,0,$868.95
0,"DEBIT    6866",0,0,$868.95
0,Balance,0,0,$0.00
