"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 5458","Terminal 12 - 07/15/2023 12:16 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069557320,"SPC GARLIC GRAN    7#    ",1,0,$19.99
7248898442,"APRICOTS TURKISH   32Z   ",1,0,$13.48
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
20798350000,"BF INS RND XT SEL  R/W   ",22.82,0,$89.45
20798350000,"BF INS RND XT SEL  R/W   ",21.91,0,$85.89
2060059143,"PD CARROT JMBO 25#       ",1,0,$18.97
2060059143,"PD CARROT JMBO 25#       ",1,0,$18.97
20772320000,"CHX BRST JMB             ",40,0,$52.40
20795010000,"CHX HAL BRST JMB         ",40,0,$56.40
20795010000,"CHX HAL BRST JMB         ",40,0,$56.40
20795010000,"CHX HAL BRST JMB         ",40,0,$56.40
20772320000,"CHX BRST JMB             ",40,0,$52.40
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.62
20776700000,"CHX LEG QTR SM           ",40,0,$29.20
20795010000,"CHX HAL BRST JMB         ",40,0,$56.40
20795010000,"CHX HAL BRST JMB         ",40,0,$56.40
20798350000,"BF INS RND XT SEL  R/W   ",71.9,0,$281.85
20798350000,"BF INS RND XT SEL  R/W   ",71.9,0,-$24.49
2060080007,"PD POTATO RED A #2       ",1,0,$39.80
2060080007,"PD POTATO RED A #2       ",1,0,$39.80
20776700000,"CHX LEG QTR SM           ",40,0,$29.20
2060042750,"PD SQUASH ITALN MD       ",1,0,$21.61
2060042750,"PD SQUASH ITALN MD       ",1,0,$21.61
85000897604,"PD SQUASH ITALN MD       ",1,0,$21.61
85000897604,"PD SQUASH ITALN MD       ",1,0,$21.61
76069503125,"PD BROC CROWNS DW        ",1,0,$35.63
76069503125,"PD BROC CROWNS DW        ",1,0,$35.63
76069503125,"PD BROC CROWNS DW        ",1,0,$35.63
76069503125,"PD BROC CROWNS DW        ",1,0,$35.63
81164200312,"FRY PAN COATED 14I       ",2,0,$76.40
0,Sub-Total,0,0,"$1,411.15"
0,Tax,0,0,$121.71
0,Total,0,0,"$1,532.86"
0,"CASH     ",0,0,$550.00
0,"MC/VISA  6866",0,0,$982.86
0,Balance,0,0,$0.00
