"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 29807","Terminal 13 - 01/22/2024 12:28 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060059143,"PD CARROT JMBO 25#       ",2,0,$29.62
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
4473807234,"SCE SWEET CHILI    32Z   ",0,1,$26.78
81814701056,"FSH SALM CHUM 8Z         ",1,0,$47.86
81004390121,"SHRP P&D TO 16-20        ",0,1,$48.90
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060042710,"PD PPR JALAPENO CS       ",1,0,$24.18
76069503125,"PD BROC CROWNS DW        ",1,0,$19.83
76069503125,"PD BROC CROWNS DW        ",1,0,$19.83
76069503125,"PD BROC CROWNS DW        ",1,0,$19.83
76069503125,"PD BROC CROWNS DW        ",-3,0,-$59.49
76069503125,"PD BROC CROWNS DW        ",3,0,$59.49
76069503125,"PD BROC CROWNS DW        ",0,45,-$26.77
2060042708,"PD PPR BELL GREEN        ",1,0,$19.54
2060042708,"PD PPR BELL GREEN        ",0,45,-$8.79
2060042750,"PD SQUASH ITALN MD       ",1,0,$41.01
2060042750,"PD SQUASH ITALN MD       ",-1,0,-$41.01
85000897604,"PD SQUASH ITALN MD       ",4,0,$164.04
85000897604,"PD SQUASH ITALN MD       ",0,35,-$57.41
76069503343,"BEAN GARBANZO            ",1,0,$21.51
76069503164,"BEAN BLACK               ",1,0,$18.53
20445420000,"FSH TUNA AHI LOIN        ",30,0,$228.60
20445420000,"FSH TUNA AHI LOIN        ",30,0,-$36.90
0,Sub-Total,0,0,$664.64
0,Tax,0,0,$57.33
0,Total,0,0,$721.97
0,"DEBIT    6866",0,0,$721.97
0,Balance,0,0,$0.00
