"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 3268","Terminal 11 - 02/07/2023 12:22 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.04
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.04
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.04
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.04
2060080007,"PD POTATO RED A #2       ",1,0,$27.34
2060080007,"PD POTATO RED A #2       ",1,0,$27.34
2060080007,"PD POTATO RED A #2       ",1,0,$27.34
2060042625,"PD CABB GREEN SACK       ",1,0,$18.93
9492247024,"GRAPESEED OIL 100%       ",0,1,$81.41
76069502533,"TOM PETITE DICED         ",0,1,$28.48
74243400268,"CHILI DICED              ",0,1,$33.14
2060042750,"PD SQUASH ITALN MD       ",1,0,$13.42
2060042750,"PD SQUASH ITALN MD       ",1,0,$13.42
2060042750,"PD SQUASH ITALN MD       ",1,0,$13.42
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.64
0,Sub-Total,0,0,$350.04
0,Tax,0,0,$30.19
0,Total,0,0,$380.23
0,"DEBIT    0445",0,0,$380.23
0,Balance,0,0,$0.00
