"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 18396","Terminal 12 - 09/27/2023 12:07 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060067164,"PD PINEAPPLE LGE         ",6,0,$131.40
2060067164,"PD PINEAPPLE LGE         ",0,25,-$32.85
2060035413,"PD CUCUMBER SEL 72       ",1,0,$18.65
2060035413,"PD CUCUMBER SEL 72       ",0,40,-$7.46
2060042750,"PD SQUASH ITALN MD       ",1,0,$25.47
2060042750,"PD SQUASH ITALN MD       ",0,25,-$6.37
70510599237,"PD BEET SK 25 LB         ",1,0,$23.89
70510599237,"PD BEET SK 25 LB         ",0,30,-$7.17
2060059143,"PD CARROT JMBO 25#       ",1,0,$20.81
2060059143,"PD CARROT JMBO 25#       ",1,0,$20.81
76069503125,"PD BROC CROWNS DW        ",4,0,$95.60
5106000343,"PD YAM JEWEL JBO         ",1,0,$28.61
5106000343,"PD YAM JEWEL JBO         ",1,0,$28.61
85000897604,"PD SQUASH ITALN MD       ",1,0,$25.47
85000897604,"PD SQUASH ITALN MD       ",1,0,$25.47
85000897604,"PD SQUASH ITALN MD       ",1,0,$25.47
76069502533,"TOM PETITE DICED         ",0,1,$27.53
0,Sub-Total,0,0,$443.94
0,Tax,0,0,$38.29
0,Total,0,0,$482.23
0,"DEBIT    6866",0,0,$482.23
0,Balance,0,0,$0.00
