"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 10087","Terminal 12 - 01/11/2023 4:19 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
80169871473,"STRAINER 14""DBLE M ESH RE",1,0,$51.00
81294400649,"LADLE S/S 2Z 1PC         ",1,0,$3.59
4150005560,"SAUCE REDHOT PLSTC 1GL  1",1,0,$14.17
9733901204,"VALENTINA BLACK          ",0,1,$24.10
0,Sub-Total,0,0,$92.86
0,Tax,0,0,$8.01
0,Total,0,0,$100.87
0,"DEBIT    0445",0,0,$100.87
0,Balance,0,0,$0.00
