"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 3305","Terminal 11 - 04/22/2024 3:31 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76163520500,"PD STRAWBERRY NATL       ",0,1,$13.48
82373401447,"PD ORG ARUGULA BBY       ",1,0,$12.56
82373401447,"PD ORG ARUGULA BBY       ",0,25,-$3.14
61070809791,"PD HRB BASIL 1LB         ",1,0,$6.32
61070809791,"PD HRB BASIL 1LB         ",0,25,-$1.58
0,Sub-Total,0,0,$27.64
0,Tax,0,0,$2.38
0,Total,0,0,$30.02
0,"DEBIT    6866",0,0,$30.02
0,Balance,0,0,$0.00
