"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 5907","Terminal 11 - 02/27/2023 3:03 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060042791,"PD BROC CROWNS DW        ",6,0,$122.46
2060059143,"PD CARROT JMBO 25#       ",2,0,$24.08
2060042625,"PD CABB GREEN SACK       ",1,0,$18.93
2060080007,"PD POTATO RED A #2       ",3,0,$81.27
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.64
2060042750,"PD SQUASH ITALN MD       ",4,0,$52.36
2700039061,"TOM SAUCE HUNTS          ",0,1,$36.34
76069502533,"TOM PETITE DICED         ",0,1,$28.48
0,Sub-Total,0,0,$381.56
0,Tax,0,0,$32.91
0,Total,0,0,$414.47
0,"DEBIT    0445",0,0,$414.47
0,Balance,0,0,$0.00
