"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 17946","Terminal 12 - 05/06/2024 12:53 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
20770340000,"BF GRND 80%        R/W   ",10.11,0,$33.87
2060043731,"PD STRAWBERRY NATL       ",1,0,$2.32
2060043731,"PD STRAWBERRY NATL       ",1,0,$2.32
2060043731,"PD STRAWBERRY NATL       ",1,0,$2.32
61070809791,"PD HRB BASIL 1LB         ",1,0,$6.32
20798350000,"BF INS RND XT SEL  R/W   ",79.9,0,$313.21
20798350000,"BF INS RND XT SEL  R/W   ",79.9,0,-$15.98
2060042714,"PD PPR BELL RED LG       ",1,0,$22.91
20776700000,"CHX LEG QTR SM           ",40,0,$25.60
20772320000,"CHX BRST JMB             ",40,0,$82.00
20772320000,"CHX BRST JMB             ",40,0,$82.00
20772320000,"CHX BRST JMB             ",40,0,$82.00
20776700000,"CHX LEG QTR SM           ",40,0,$25.60
20776700000,"CHX LEG QTR SM           ",40,0,$25.60
20772320000,"CHX BRST JMB             ",40,0,$82.00
20772320000,"CHX BRST JMB             ",40,0,$82.00
20772320000,"CHX BRST JMB             ",40,0,$82.00
81004390121,"SHRP P&D TO 16-20        ",0,1,$55.33
3077208728,"DAWN HVY DTY PUMP  1GAL  ",1,0,$26.25
20445420000,"FSH TUNA AHI LOIN        ",30,0,$230.40
20445420000,"FSH TUNA AHI LOIN        ",30,0,-$37.20
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.81
76069533489,"GLV EXAM NIT BL LG       ",0,1,$34.44
76069500822,"HONEY EXTRA LT AMB       ",1,0,$8.99
2700039061,"TOM SAUCE HUNTS          ",1,0,$9.92
7241245001,"VINEGR WINE RED    1GL   ",1,0,$9.62
76069502533,"TOM PETITE DICED         ",1,0,$6.27
2060042750,"PD SQUASH ITALN MD       ",3,0,$33.12
2060042750,"PD SQUASH ITALN MD       ",0,25,-$8.28
4441985006,"PD CUCUMBER SEL 72       ",1,0,$18.16
76335203030,"WINE CKING SHERRY  4/1GL ",0,1,$19.37
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
76069503125,"PD BROC CROWNS DW        ",1,0,$27.66
76069503125,"PD BROC CROWNS DW        ",1,0,$27.66
85176800272,"PD BRUSSEL SPROUT        ",1,0,$29.61
76069502250,"CONT SOUP CMB SC24       ",1,0,$31.39
76069502248,"CONT SOUP CMB SC12       ",1,0,$23.40
2060042761,"PD YAM JEWEL JBO         ",1,0,$20.55
2060042545,"PD ONION YEL JBO         ",1,0,$25.31
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.81
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.81
2060042625,"PD CABB GREEN SACK       ",1,0,$17.81
2060042723,"PD POTATO RED A #2       ",1,0,$28.94
83,"DAMAGES DELI",40,0,$6.00
0,Sub-Total,0,0,"$1,642.28"
0,Tax,0,0,$141.13
0,Total,0,0,"$1,783.41"
0,"DEBIT    6866",0,0,"$1,783.41"
0,Balance,0,0,$0.00
