"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 27070","Terminal 12 - 05/23/2023 11:49 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069503367,"LC 6"" FRG BONING   KNIFE ",1,0,$10.28
4977465618,"MNDL COOK KNF 8""         ",1,0,$16.69
7248898438,"FIGS BLACK         28Z   ",1,0,$15.54
76069500822,"HONEY EXTRA LT AMB       ",0,1,$71.99
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127030275,"SALT SEA FINE DD         ",0,1,$22.76
3700008310,"DAWN ORIGINAL PUMP       ",1,0,$16.40
71575610001,"PD BERRY RASPBERRY       ",0,1,$37.80
2060080007,"PD POTATO RED A #2       ",1,0,$28.43
854067004002,"PD BROC CROWNS DW        ",1,0,$21.85
854067004002,"PD BROC CROWNS DW        ",1,0,$21.85
854067004002,"PD BROC CROWNS DW        ",1,0,$21.85
2060042761,"PD YAM JEWEL JBO         ",1,0,$19.18
76069502250,"CONT SOUP CMB SC24       ",1,0,$38.27
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.62
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
62809003004,"PD POTATO RED A #2       ",1,0,$28.43
2060042625,"PD CABB GREEN SACK       ",1,0,$19.99
76069502249,"CONT SOUP CMB SC16       ",1,0,$30.87
4473807234,"SCE SWEET CHILI    32Z   ",0,1,$33.95
74243400268,"CHILI DICED              ",0,1,$34.22
73876150005,"PD LETT ROMAINE HT       ",0,1,$43.15
73876150005,"PD LETT ROMAINE HT       ",0,25,-$10.79
71575610001,"PD BERRY RASPBERRY       ",0,-1,-$37.80
71575610001,"PD BERRY RASPBERRY       ",0,1,$37.80
71575610001,"PD BERRY RASPBERRY       ",0,25,-$9.45
2060059143,"PD CARROT JMBO 25#       ",1,0,$13.33
2060059143,"PD CARROT JMBO 25#       ",1,0,$13.33
3485616803,"WELCHS FRUIT SNACK 2.25OZ",1,0,$11.30
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
20798350000,"BF INS RND XT SEL  R/W   ",76.7,0,$282.26
20798350000,"BF INS RND XT SEL  R/W   ",76.7,0,-$16.11
20798350000,"BF INS RND XT SEL  R/W   ",74.6,0,$258.86
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
20795010000,"CHX HAL BRST JMB         ",40,0,$67.60
2060042750,"PD SQUASH ITALN MD       ",1,0,$17.90
2060042750,"PD SQUASH ITALN MD       ",1,0,$17.90
85000897604,"PD SQUASH ITALN MD       ",1,0,$17.90
81193602037,"PD CELERY BULK           ",1,0,$35.58
85176800272,"PD BRUSSEL SPROUT        ",1,0,$36.13
85176800272,"PD BRUSSEL SPROUT        ",1,0,$36.13
0,Sub-Total,0,0,"$2,015.08"
0,Tax,0,0,$173.80
0,Total,0,0,"$2,188.88"
0,"DEBIT    6866",0,0,"$2,188.88"
0,Balance,0,0,$0.00
