"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 23806","Terminal 12 - 10/31/2023 12:33 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
81004390123,"SHRP P&D TO 26-30        ",0,1,$39.90
20776700000,"CHX LEG QTR SM           ",40,0,$24.00
20776700000,"CHX LEG QTR SM           ",40,0,$24.00
20798350000,"BF INS RND XT SEL  R/W   ",79,0,$327.06
20798350000,"BF INS RND XT SEL  R/W   ",79,0,-$15.80
20772320000,"CHX BRST JMB             ",40,0,$49.20
20772320000,"CHX BRST JMB             ",40,0,$49.20
20772320000,"CHX BRST JMB             ",40,0,$49.20
20772320000,"CHX BRST JMB             ",40,0,$49.20
20772320000,"CHX BRST JMB             ",40,0,$49.20
2260900109,"BLEACH AROCEP GERM 128Z  ",0,1,$19.99
2060067164,"PD PINEAPPLE LGE         ",1,0,$20.17
2060067164,"PD PINEAPPLE LGE         ",0,45,-$9.08
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
2060059143,"PD CARROT JMBO 25#       ",1,0,$27.05
2060059143,"PD CARROT JMBO 25#       ",1,0,$27.05
2060042625,"PD CABB GREEN SACK       ",1,0,$19.47
85000897604,"PD SQUASH ITALN MD       ",4,0,$45.36
62809003004,"PD POTATO RED A #2       ",1,0,$25.22
62809003004,"PD POTATO RED A #2       ",1,0,$25.22
2060080032,"PD YAM JEWEL JBO         ",1,0,$22.87
854067004132,"PD CARROT JMBO 25#       ",1,0,$27.05
70931183112,"GLOVE VNL LG PF          ",0,1,$38.50
5286711735,"PD BRUSSEL SPROUT        ",1,0,$61.82
854067004002,"PD BROC CROWNS DW        ",3,0,$63.33
854067004002,"PD BROC CROWNS DW        ",0,30,-$19.00
2060042578,"PD BEET SK 25 LB         ",1,0,$23.89
2060042578,"PD BEET SK 25 LB         ",0,30,-$7.17
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060059143,"PD CARROT JMBO 25#       ",1,0,$27.05
0,Sub-Total,0,0,"$1,159.72"
0,Tax,0,0,$100.03
0,Total,0,0,"$1,259.75"
0,"DEBIT    6866",0,0,"$1,259.75"
0,Balance,0,0,$0.00
