"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 21172","Terminal 12 - 04/11/2023 3:45 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795010000,"CHX HAL BRST JMB         ",40,0,$72.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$28.40
20798350000,"BF INS RND XT SEL  R/W   ",76.9,0,$260.69
20798350000,"BF INS RND XT SEL  R/W   ",76.9,0,-$16.15
0,Sub-Total,0,0,$896.60
0,Tax,0,0,$77.33
0,Total,0,0,$973.93
0,"DEBIT    0445",0,0,$973.93
0,Balance,0,0,$0.00
