"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 28075","Terminal 11 - 02/20/2024 1:12 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069533489,"GLV EXAM NIT BL LG       ",0,1,$35.28
76069533489,"GLV EXAM NIT BL LG       ",0,1,$35.28
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.32
0,Sub-Total,0,0,$161.26
0,Tax,0,0,$13.91
0,Total,0,0,$175.17
0,"DEBIT    6866",0,0,$175.17
0,Balance,0,0,$0.00
