"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 18004","Terminal 11 - 12/05/2023 12:14 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
3077208728,"DAWN HVY DTY PUMP  1GAL  ",1,0,$25.67
2060059143,"PD CARROT JMBO 25#       ",1,0,$25.04
81193602052,"PD CILANTRO 30CT         ",1,0,$12.15
76069503125,"PD BROC CROWNS DW        ",1,0,$20.51
76069503125,"PD BROC CROWNS DW        ",1,0,$20.51
76069503125,"PD BROC CROWNS DW        ",1,0,$20.51
76069503125,"PD BROC CROWNS DW        ",1,0,$20.51
76069503125,"PD BROC CROWNS DW        ",1,0,$20.51
76069503125,"PD BROC CROWNS DW        ",-1,0,-$20.51
2060059143,"PD CARROT JMBO 25#       ",1,0,$25.04
2060042750,"PD SQUASH ITALN MD       ",1,0,$20.46
2060042750,"PD SQUASH ITALN MD       ",1,0,$20.46
2060042750,"PD SQUASH ITALN MD       ",1,0,$20.46
2060042750,"PD SQUASH ITALN MD       ",1,0,$20.46
3338345566,"PD POTATO RED A #2       ",1,0,$23.31
3338345566,"PD POTATO RED A #2       ",1,0,$23.31
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
20798350000,"BF INS RND XT SEL  R/W   ",78.2,0,$288.56
20798350000,"BF INS RND XT SEL  R/W   ",78.2,0,-$15.64
2060042761,"PD YAM JEWEL JBO         ",1,0,$18.57
2060044658,"PD BRUSSEL SPROUT        ",1,0,$34.18
0,Sub-Total,0,0,$854.07
0,Tax,0,0,$73.66
0,Total,0,0,$927.73
0,"MC/VISA  6866",0,0,$927.73
0,Balance,0,0,$0.00
