"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 2166","Terminal 11 - 08/29/2023 1:26 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
3307490445,"PD ASPARAGUS BAG         ",6,0,$65.34
3307490445,"PD ASPARAGUS BAG         ",0,50,-$32.67
85000897600,"PD CUCUMBER SEL 72       ",1,0,$23.10
85000897600,"PD CUCUMBER SEL 72       ",0,25,-$5.78
2060042647,"PD HRB MINT              ",1,0,$6.18
2060042647,"PD HRB MINT              ",0,50,-$3.09
2060042827,"PD MELON HONEY           ",1,0,$19.76
2060042827,"PD MELON HONEY           ",0,50,-$9.88
71575610001,"PD BERRY RASPBERRY       ",0,1,$38.61
71575610001,"PD BERRY RASPBERRY       ",0,50,-$19.30
71575610001,"PD BERRY RASPBERRY       ",9,0,$38.79
71575610001,"PD BERRY RASPBERRY       ",0,50,-$19.40
2060042710,"PD PPR JALAPENO CS       ",1,0,$43.63
2060059422,"PD APPLE FUJI72-88       ",1,0,$37.82
0,Sub-Total,0,0,$183.11
0,Tax,0,0,$15.79
0,Total,0,0,$198.90
0,"DEBIT    6866",0,0,$198.90
0,Balance,0,0,$0.00
