"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 28498","Terminal 13 - 01/09/2024 3:08 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
86000199680,"PD LIMES 200CT           ",1,0,$28.37
20776700000,"CHX LEG QTR SM           ",40,0,$24.40
20772320000,"CHX BRST JMB             ",40,0,$52.80
20772320000,"CHX BRST JMB             ",40,0,$52.80
20772320000,"CHX BRST JMB             ",40,0,$52.80
20772320000,"CHX BRST JMB             ",40,0,$52.80
20772320000,"CHX BRST JMB             ",40,0,$52.80
20776700000,"CHX LEG QTR SM           ",40,0,$24.40
20776700000,"CHX LEG QTR SM           ",40,0,$24.40
20776700000,"CHX LEG QTR SM           ",40,0,$24.40
20776700000,"CHX LEG QTR SM           ",40,0,$24.40
84256800246,"FSH SQUID RING           ",0,1,$51.37
20798350000,"BF INS RND XT SEL  R/W   ",68.2,0,$214.15
20798350000,"BF INS RND XT SEL  R/W   ",68.2,0,-$13.64
0,Sub-Total,0,0,$666.25
0,Tax,0,0,$57.46
0,Total,0,0,$723.71
0,"DEBIT    6866",0,0,$723.71
0,Balance,0,0,$0.00
