"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 12927","Terminal 13 - 04/30/2023 11:18 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
20776700000,"CHX LEG QTR SM           ",40,0,$26.00
20776700000,"CHX LEG QTR SM           ",40,0,$26.00
20776700000,"CHX LEG QTR SM           ",40,0,$26.00
20776700000,"CHX LEG QTR SM           ",40,0,$26.00
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
20798350000,"BF INS RND XT SEL  R/W   ",75.2,0,$265.46
20798350000,"BF INS RND XT SEL  R/W   ",75.2,0,-$15.79
20798350000,"BF INS RND XT SEL  R/W   ",70,0,$232.40
20776700000,"CHX LEG QTR SM           ",-40,0,-$26.00
20776700000,"CHX LEG QTR SM           ",-40,0,-$26.00
20795010000,"CHX HAL BRST JMB         ",40,0,$65.60
0,Sub-Total,0,0,$927.67
0,Tax,0,0,$80.01
0,Total,0,0,"$1,007.68"
0,"DEBIT    0445",0,0,"$1,007.68"
0,Balance,0,0,$0.00
