"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 12767","Terminal 11 - 04/24/2023 4:03 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
20798350000,"BF INS RND XT SEL  R/W   ",74.7,0,$263.69
20798350000,"BF INS RND XT SEL  R/W   ",74.7,0,-$15.69
20771200000,"BF INS RDN XT CH   R/W   ",70.8,0,$259.13
20771200000,"BF INS RDN XT CH   R/W   ",70.8,0,-$21.95
81193602037,"PD CELERY BULK           ",1,0,$24.00
81193602037,"PD CELERY BULK           ",0,50,-$12.00
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
695034840034,"PDU GINGER FR 5LBS       ",1,0,$20.30
2060059143,"PD CARROT JMBO 25#       ",1,0,$11.15
2060059143,"PD CARROT JMBO 25#       ",1,0,$11.15
2060059143,"PD CARROT JMBO 25#       ",1,0,$11.15
2060044658,"PD BRUSSEL SPROUT        ",1,0,$35.62
695034840034,"PDU GINGER FR 5LBS       ",-1,0,-$20.30
695034840034,"PDU GINGER FR 5LBS       ",1,0,$20.30
695034840034,"PDU GINGER FR 5LBS       ",0,50,-$10.15
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
76069503125,"PD BROC CROWNS DW        ",1,0,$25.48
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.66
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.66
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.66
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.66
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.66
5106000343,"PD YAM JEWEL JBO         ",1,0,$17.29
62809003004,"PD POTATO RED A #2       ",1,0,$27.41
62809003004,"PD POTATO RED A #2       ",1,0,$27.41
2060042625,"PD CABB GREEN SACK       ",1,0,$20.85
0,Sub-Total,0,0,"$1,390.20"
0,Tax,0,0,$119.90
0,Total,0,0,"$1,510.10"
0,"DEBIT    0445",0,0,"$1,510.10"
0,Balance,0,0,$0.00
