"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 14542","Terminal 11 - 05/08/2023 3:46 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.20
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.20
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.20
20798350000,"BF INS RND XT SEL  R/W   ",66.8,0,$241.15
20798350000,"BF INS RND XT SEL  R/W   ",66.8,0,-$14.03
20798350000,"BF INS RND XT SEL  R/W   ",66.8,0,$227.12
20798350000,"BF INS RND XT SEL  R/W   ",-66.8,0,-$227.12
20798350000,"BF INS RND XT SEL  R/W   ",61.1,0,$207.74
20798350000,"BF INS RND XT SEL  R/W   ",54.1,0,$183.94
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.67
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.67
2060042710,"PD PPR JALAPENO CS       ",1,0,$30.02
2060059143,"PD CARROT JMBO 25#       ",1,0,$19.17
2060059143,"PD CARROT JMBO 25#       ",1,0,$19.17
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.65
2060044658,"PD BRUSSEL SPROUT        ",1,0,$35.16
2060080007,"PD POTATO RED A #2       ",2,0,$56.86
2060080007,"PD POTATO RED A #2       ",0,30,-$17.06
2060042761,"PD YAM JEWEL JBO         ",-1,0,-$17.65
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.65
2060042761,"PD YAM JEWEL JBO         ",0,30,-$5.29
0,Sub-Total,0,0,$893.42
0,Tax,0,0,$77.06
0,Total,0,0,$970.48
0,"DEBIT    6866",0,0,$970.48
0,Balance,0,0,$0.00
