"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 21939","Terminal 12 - 04/17/2023 4:10 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
74243400268,"CHILI DICED              ",0,1,$34.22
20795030000,"CHX HAL LEG QTR SM       ",40,0,$27.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$27.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$27.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$27.60
67035498875,"TOWEL TERRY 75CT   75CT  ",1,0,$28.76
76069502248,"CONT SOUP CMB SC12       ",1,0,$30.16
76069502248,"CONT SOUP CMB SC12       ",1,0,$30.16
20798350000,"BF INS RND XT SEL  R/W   ",70.6,0,$239.33
20798350000,"BF INS RND XT SEL  R/W   ",70.6,0,-$14.83
9492247024,"GRAPESEED OIL 100%       ",0,1,$94.72
3500053122,"FABULOSO LAVENDER  169Z  ",0,1,$32.84
20795160000,"BF FEET CUT/SLICED FRZ   ",10,0,$21.60
20795160000,"BF FEET CUT/SLICED FRZ   ",10,0,$21.60
20795160000,"BF FEET CUT/SLICED FRZ   ",10,0,$21.60
20772320000,"CHX BRST JMB             ",40,0,$59.20
20772320000,"CHX BRST JMB             ",40,0,$59.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
20795010000,"CHX HAL BRST JMB         ",40,0,$63.20
0,Sub-Total,0,0,$958.56
0,Tax,0,0,$82.68
0,Total,0,0,"$1,041.24"
0,"DEBIT    0445",0,0,"$1,041.24"
0,Balance,0,0,$0.00
