"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 26592","Terminal 11 - 02/10/2024 10:45 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069502223,"LID SFL 3.25-5Z          ",0,1,$27.39
69576972013,"CUP SFL 5.5Z             ",0,1,$47.65
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
74243400268,"CHILI DICED              ",0,1,$34.61
4473807514,"MILK COCONUT CHAOK 6/#10 ",0,1,$63.50
20772320000,"CHX BRST JMB             ",40,0,$56.80
20772320000,"CHX BRST JMB             ",40,0,$56.80
20772320000,"CHX BRST JMB             ",40,0,$56.80
20772320000,"CHX BRST JMB             ",40,0,$56.80
20772320000,"CHX BRST JMB             ",40,0,$56.80
20797490000,"BF SAB PSMO 5UP          ",6.25,0,$91.81
20797490000,"BF SAB PSMO 5UP          ",6.76,0,$99.31
67035422584,"FLOUR SACKS 1DZ          ",1,0,$16.96
2060042545,"PD ONION YEL JBO         ",1,0,$28.62
62809003004,"PD POTATO RED A #2       ",1,0,$23.31
86000070829,"PD CUCUMBER HH BLK       ",1,0,$28.39
2060080032,"PD YAM JEWEL JBO         ",1,0,$18.19
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
89951700233,"PD SQUASH ITALN MD       ",1,0,$27.69
89951700233,"PD SQUASH ITALN MD       ",1,0,$27.69
89951700233,"PD SQUASH ITALN MD       ",1,0,$27.69
813831016273,"PD KALE GREEN 24CT       ",1,0,$28.38
2060044663,"PD CARROT BULK 50#       ",1,0,$18.68
2060044663,"PD CARROT BULK 50#       ",-1,0,-$18.68
2060059143,"PD CARROT JMBO 25#       ",1,0,$14.14
2060059143,"PD CARROT JMBO 25#       ",1,0,$14.14
7241245001,"VINEGR WINE RED    1GL   ",1,0,$10.02
85101400813,"PD BEAN GRN TRIMED       ",0,1,$43.49
85101400813,"PD BEAN GRN TRIMED       ",0,40,-$17.40
2060042570,"PD LEMON CH 75/115       ",1,0,$30.99
2060042570,"PD LEMON CH 75/115       ",0,35,-$10.85
2060044198,"PD MUSH CRIMINI 5#       ",1,0,$16.66
2060044198,"PD MUSH CRIMINI 5#       ",0,45,-$7.50
0,Sub-Total,0,0,"$1,102.01"
0,Tax,0,0,$95.05
0,Total,0,0,"$1,197.06"
0,"DEBIT    6866",0,0,"$1,197.06"
0,Balance,0,0,$0.00
