"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 18024","Terminal 11 - 12/05/2023 12:59 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069500627,"ORANGE THUN CITRUS       ",0,1,$35.78
814570010006,"PD WATERMELON BIN        ",1,0,$5.25
814570010006,"PD WATERMELON BIN        ",1,0,$5.25
4143000669,"SALT IODIZED ROUND       ",0,1,$14.89
20776700000,"CHX LEG QTR SM           ",40,0,$23.20
20776700000,"CHX LEG QTR SM           ",40,0,$23.20
20776700000,"CHX LEG QTR SM           ",40,0,$23.20
20445420000,"FSH TUNA AHI LOIN        ",30,0,$236.40
20445420000,"FSH TUNA AHI LOIN        ",30,0,-$38.40
81004390121,"SHRP P&D TO 16-20        ",0,1,$44.90
81814701055,"FSH SALM PINK 6Z         ",1,0,$43.91
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060042710,"PD PPR JALAPENO CS       ",1,0,$37.29
2060042708,"PD PPR BELL GREEN        ",1,0,$14.21
2060042532,"PD LIMES 200CT           ",1,0,$28.01
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060042542,"PD MUSH PORTABELLA       ",1,0,$18.07
2060042542,"PD MUSH PORTABELLA       ",0,45,-$8.13
2060042835,"PD MUSH MEDIUM 10#       ",1,0,$22.95
2060042835,"PD MUSH MEDIUM 10#       ",0,45,-$10.33
89182400259,"PD TOMATO ROMA XL        ",1,0,$29.36
89182400259,"PD TOMATO ROMA XL        ",0,30,-$8.81
2060042791,"PD BROC CROWNS DW        ",1,0,$20.51
2060042791,"PD BROC CROWNS DW        ",0,45,-$9.23
2060042761,"PD YAM JEWEL JBO         ",1,0,$18.57
0,Sub-Total,0,0,$675.51
0,Tax,0,0,$58.26
0,Total,0,0,$733.77
0,"DEBIT    6866",0,0,$733.77
0,Balance,0,0,$0.00
