"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 9901","Terminal 11 - 10/10/2023 8:04 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060042750,"PD SQUASH ITALN MD       ",1,0,$25.47
20798350000,"BF INS RND XT SEL  R/W   ",75,0,$310.50
20798350000,"BF INS RND XT SEL  R/W   ",75,0,-$15.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
20772320000,"CHX BRST JMB             ",40,0,$62.00
4143000669,"SALT IODIZED ROUND       ",0,1,$14.48
76335203030,"WINE CKING SHERRY  4/1GL ",0,1,$20.17
2060042791,"PD BROC CROWNS DW        ",1,0,$21.11
0,Sub-Total,0,0,$748.73
0,Tax,0,0,$64.58
0,Total,0,0,$813.31
0,"DEBIT    6866",0,0,$813.31
0,Balance,0,0,$0.00
