"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 7691","Terminal 11 - 09/27/2023 12:28 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
4801120501,"SCR PAD MED DUTY   96CC  ",1,0,$6.49
4801120505,"SPNGE GRN/YEL 74CC       ",1,0,$19.52
80169881767,"FRY PAN COATED 14I       ",1,0,$39.66
80169881767,"FRY PAN COATED 14I       ",1,0,$39.66
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
2113607037,"TOPO CHICO MINERAL 12Z   ",1,0,$28.98
62809003004,"PD POTATO RED A #2       ",1,0,$26.35
62809003004,"PD POTATO RED A #2       ",1,0,$26.35
76069502250,"CONT SOUP CMB SC24       ",1,0,$38.36
76069502247,"CONT SOUP CMB SC8        ",1,0,$24.99
20772320000,"CHX BRST JMB             ",40,0,$74.00
20772320000,"CHX BRST JMB             ",40,0,$74.00
20772320000,"CHX BRST JMB             ",40,0,$74.00
20776700000,"CHX LEG QTR SM           ",40,0,$23.60
20776700000,"CHX LEG QTR SM           ",40,0,$23.60
20772320000,"CHX BRST JMB             ",40,0,$74.00
20772320000,"CHX BRST JMB             ",40,0,$74.00
20772320000,"CHX BRST JMB             ",40,0,$74.00
20776700000,"CHX LEG QTR SM           ",40,0,$23.60
20445420000,"FSH TUNA AHI LOIN        ",30,0,$236.40
20445420000,"FSH TUNA AHI LOIN        ",30,0,-$38.40
20798350000,"BF INS RND XT SEL  R/W   ",26.55,0,$111.51
2060042625,"PD CABB GREEN SACK       ",1,0,$20.47
20798350000,"BF INS RND XT SEL  R/W   ",79.2,0,$332.64
20798350000,"BF INS RND XT SEL  R/W   ",79.2,0,-$21.15
0,Sub-Total,0,0,"$1,452.71"
0,Tax,0,0,$125.30
0,Total,0,0,"$1,578.01"
0,"DEBIT    6866",0,0,"$1,578.01"
0,Balance,0,0,$0.00
