"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 26258","Terminal 13 - 12/19/2023 2:35 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060059143,"PD CARROT JMBO 25#       ",1,0,$16.88
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7887210041,"GP WHOLE DILL            ",1,0,$8.21
76069503164,"BEAN BLACK               ",1,0,$18.48
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
2060042545,"PD ONION YEL JBO         ",1,0,$24.98
2060042625,"PD CABB GREEN SACK       ",1,0,$23.83
20772320000,"CHX BRST JMB             ",40,0,$47.60
20772320000,"CHX BRST JMB             ",40,0,$47.60
20772320000,"CHX BRST JMB             ",40,0,$47.60
20776700000,"CHX LEG QTR SM           ",40,0,$24.80
20776700000,"CHX LEG QTR SM           ",40,0,$24.80
20798350000,"BF INS RND XT SEL  R/W   ",25.47,0,$81.25
20798350000,"BF INS RND XT SEL  R/W   ",25.22,0,$80.45
20798350000,"BF INS RND XT SEL  R/W   ",25.22,0,-$10.14
2060042761,"PD YAM JEWEL JBO         ",1,0,$18.57
81004390121,"SHRP P&D TO 16-20        ",2,0,$28.02
81004390121,"SHRP P&D TO 16-20        ",0,40,-$11.21
2802915133,"CRAB DUNGE CLUSTER       ",1,0,$99.81
2802915133,"CRAB DUNGE CLUSTER       ",0,35,-$34.93
74759941751,"SCE SALT/CARAMEL         ",1,0,$4.52
74759941751,"SCE SALT/CARAMEL         ",0,40,-$1.81
2060042791,"PD BROC CROWNS DW        ",1,0,$16.47
0,Sub-Total,0,0,$608.51
0,Tax,0,0,$52.48
0,Total,0,0,$660.99
0,"DEBIT    6866",0,0,$660.99
0,Balance,0,0,$0.00
