"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 29887","Terminal 11 - 01/06/2023 12:10 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76335203030,"WINE CKING SHERRY  4/1GL ",0,1,$19.28
2060042658,"PD ONION RED 25#         ",1,0,$13.75
2060042658,"PD ONION RED 25#         ",-1,0,-$13.75
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.01
2060059143,"PD CARROT JMBO 25#       ",1,0,$12.01
74243400125,"PEPPER CHIPOTLE          ",1,0,$10.86
74243400268,"CHILI DICED              ",0,1,$33.14
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.64
2060042761,"PD YAM JEWEL JBO         ",1,0,$17.64
62809003004,"PD POTATO RED A #2       ",1,0,$27.09
62809003004,"PD POTATO RED A #2       ",1,0,$27.09
2060042558,"PD CELERY BULK           ",1,0,$62.79
854067004002,"PD BROC CROWNS DW        ",5,0,$163.70
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.28
2060042750,"PD SQUASH ITALN MD       ",1,0,$15.28
0,Sub-Total,0,0,$433.81
0,Tax,0,0,$37.42
0,Total,0,0,$471.23
0,"DEBIT    0445",0,0,$471.23
0,Balance,0,0,$0.00
