"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 2556","Terminal 12 - 12/26/2023 5:52 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
854067004132,"PD CARROT JMBO 25#       ",1,0,$16.88
76069557288,"SPC PEPR BLK GRND  5LB   ",1,0,$20.73
76069557368,"SPC GRAN ONION     5#    ",1,0,$22.49
76069533491,"GLV EXAM NIT BL M        ",0,1,$35.28
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
85106300214,"PD YAM JEWEL JBO         ",1,0,$18.57
4473807234,"SCE SWEET CHILI    32Z   ",0,1,$26.78
62809003004,"PD POTATO RED A #2       ",1,0,$23.31
62809003004,"PD POTATO RED A #2       ",1,0,$23.31
76069503125,"PD BROC CROWNS DW        ",1,0,$16.47
2060042750,"PD SQUASH ITALN MD       ",1,0,$25.10
76069503125,"PD BROC CROWNS DW        ",1,0,$16.47
76069503125,"PD BROC CROWNS DW        ",1,0,$16.47
2060042750,"PD SQUASH ITALN MD       ",1,0,$25.10
85176800272,"PD BRUSSEL SPROUT        ",1,0,$34.18
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.32
20798350000,"BF INS RND XT SEL  R/W   ",77.6,0,$243.66
20798350000,"BF INS RND XT SEL  R/W   ",77.6,0,-$15.52
20772320000,"CHX BRST JMB             ",40,0,$48.40
20772320000,"CHX BRST JMB             ",40,0,$48.40
20772320000,"CHX BRST JMB             ",40,0,$48.40
20772320000,"CHX BRST JMB             ",40,0,$48.40
20772320000,"CHX BRST JMB             ",40,0,$48.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.20
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.20
20776700000,"CHX LEG QTR SM           ",40,0,$24.80
854067004132,"PD CARROT JMBO 25#       ",1,0,$16.88
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
74243400268,"CHILI DICED              ",0,1,$34.61
76069533489,"GLV EXAM NIT BL LG       ",0,1,$35.28
0,Sub-Total,0,0,"$1,098.03"
0,Tax,0,0,$94.71
0,Total,0,0,"$1,192.74"
0,"DEBIT    6866",0,0,$992.74
0,"DEBIT    9634",0,0,$200.00
0,Balance,0,0,$0.00
