"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 4169","Terminal 11 - 04/29/2024 12:47 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
85000897604,"PD SQUASH ITALN MD       ",4,0,$51.84
85000897604,"PD SQUASH ITALN MD       ",0,25,-$12.96
81193602037,"PD CELERY BULK           ",1,0,$24.13
81193602037,"PD CELERY BULK           ",0,25,-$6.03
62809003004,"PD POTATO RED A #2       ",1,0,$28.21
62809003004,"PD POTATO RED A #2       ",1,0,$28.21
2060080032,"PD YAM JEWEL JBO         ",1,0,$20.00
2060042625,"PD CABB GREEN SACK       ",1,0,$17.32
85000897600,"PD CUCUMBER SEL 72       ",1,0,$24.33
76069503125,"PD BROC CROWNS DW        ",1,0,$24.47
76069503125,"PD BROC CROWNS DW        ",1,0,$24.47
76069503125,"PD BROC CROWNS DW        ",1,0,$24.47
70510599237,"PD BEET SK 25 LB         ",1,0,$22.15
5286711735,"PD BRUSSEL SPROUT        ",1,0,$28.25
0,Sub-Total,0,0,$298.86
0,Tax,0,0,$25.78
0,Total,0,0,$324.64
0,"DEBIT    6866",0,0,$324.64
0,Balance,0,0,$0.00
