"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 4553","Terminal 15 - 07/25/2023 1:43 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,-$19.31
2060042750,"PD SQUASH ITALN MD       ",1,0,$19.42
2060042750,"PD SQUASH ITALN MD       ",0,0,-$5.00
2060042750,"PD SQUASH ITALN MD       ",1,0,$19.42
2060042750,"PD SQUASH ITALN MD       ",0,0,-$5.00
2060059143,"PD CARROT JMBO 25#       ",1,0,$18.97
2060059143,"PD CARROT JMBO 25#       ",0,0,-$3.50
2060059143,"PD CARROT JMBO 25#       ",1,0,$18.97
2060059143,"PD CARROT JMBO 25#       ",0,0,-$3.50
695034840034,"PDU GINGER FR 5LBS       ",2,0,$29.76
695034840034,"PDU GINGER FR 5LBS       ",0,50,-$14.88
70510599238,"PD RADISH SACK 25#       ",1,0,$39.97
70510599238,"PD RADISH SACK 25#       ",0,30,-$11.99
67035498875,"TOWEL TERRY 75CT   75CT  ",1,0,$28.76
3700008310,"DAWN ORIGINAL PUMP       ",0,1,$62.13
76335203030,"WINE CKING SHERRY  4/1GL ",0,1,$19.99
3700008310,"DAWN ORIGINAL PUMP       ",1,0,$16.35
20795010000,"CHX HAL BRST JMB         ",40,0,$56.00
20795010000,"CHX HAL BRST JMB         ",40,0,$56.00
20795010000,"CHX HAL BRST JMB         ",40,0,$56.00
20445420000,"FSH TUNA AHI LOIN        ",30,0,$179.70
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.62
76069500822,"HONEY EXTRA LT AMB       ",0,1,$86.88
85530300807,"GLOVE NITRILE LRG        ",0,1,$35.99
76069502250,"CONT SOUP CMB SC24       ",1,0,$38.27
76069502545,"QLT FRY PAN CTD    14""   ",1,0,$45.46
76069502545,"QLT FRY PAN CTD    14""   ",1,0,$45.46
2060042625,"PD CABB GREEN SACK       ",1,0,$17.23
20770140000,"BF CHUCK ROLL SEL  R/W   ",65.9,0,$284.69
20770140000,"BF CHUCK ROLL SEL  R/W   ",65.9,0,-$13.18
3700008310,"DAWN ORIGINAL PUMP       ",0,1,$62.13
3700008310,"DAWN ORIGINAL PUMP       ",0,-2,-$124.26
81814701063,"FSH SALM CHUM 6Z         ",1,0,$58.90
76069502545,"QLT FRY PAN CTD    14""   ",1,0,$45.46
0,Sub-Total,0,0,"$1,237.48"
0,Tax,0,0,$106.73
0,Total,0,0,"$1,344.21"
0,"MC/VISA  6866",0,0,"$1,324.90"
0,Balance,0,0,$19.31
