"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 23144","Terminal 12 - 04/26/2023 3:22 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
85530300805,"GLOVE NITRILE MED        ",0,1,$39.52
3700008310,"DAWN ORIGINAL PUMP       ",1,0,$16.61
4790082841,"TEA SWETND CONC          ",1,0,$16.91
76069500912,"THERMOMETER OVEN   3506  ",1,0,$10.25
76069500912,"THERMOMETER OVEN   3506  ",1,0,$10.25
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.42
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.42
76069502248,"CONT SOUP CMB SC12       ",1,0,$30.16
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.42
71575620002,"PD STRAWBERRY NATL       ",0,1,$31.35
76069502247,"CONT SOUP CMB SC8        ",1,0,$27.78
76069502248,"CONT SOUP CMB SC12       ",1,0,$30.16
61070809797,"PD HRB OREGANO           ",1,0,$6.75
61070809797,"PD HRB OREGANO           ",0,25,-$1.69
2060044198,"PD MUSH CRIMINI 5#       ",1,0,$18.02
2060044198,"PD MUSH CRIMINI 5#       ",0,25,-$4.50
2060059113,"PD AVOCADO HASS HG       ",1,0,$34.29
2060059113,"PD AVOCADO HASS HG       ",0,50,-$17.14
0,Sub-Total,0,0,$342.98
0,Tax,0,0,$29.58
0,Total,0,0,$372.56
0,"DEBIT    0445",0,0,$372.56
0,Balance,0,0,$0.00
