"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 23203","Terminal 11 - 01/12/2024 1:17 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
2060042760,"PD TOMATO 25LB XL        ",1,0,$33.76
2060042760,"PD TOMATO 25LB XL        ",0,35,-$11.82
2060079278,"PD TOMATO ROMA XL        ",1,0,$41.07
2060079278,"PD TOMATO ROMA XL        ",0,35,-$14.37
64612768828,"PD SHALLOT PEELED        ",1,0,$17.66
64612768828,"PD SHALLOT PEELED        ",0,35,-$6.18
74410199000,"PD PINEAPPLE LGE         ",8,0,$162.00
74410199000,"PD PINEAPPLE LGE         ",0,35,-$56.70
61070809791,"PD HRB BASIL 1LB         ",0,3,$183.60
85228700473,"CONT REC BLK 28Z         ",1,0,$41.99
85228700473,"CONT REC BLK 28Z         ",1,0,$41.99
85228700473,"CONT REC BLK 28Z         ",1,0,$41.99
2060035413,"PD CUCUMBER SEL 72       ",1,0,$23.11
85228700473,"CONT REC BLK 28Z         ",1,0,$41.99
67035498875,"TOWEL TERRY 75CT   75CT  ",1,0,$21.99
85228700473,"CONT REC BLK 28Z         ",1,0,$41.99
0,Sub-Total,0,0,$604.07
0,Tax,0,0,$52.10
0,Total,0,0,$656.17
0,"DEBIT    6866",0,0,$656.17
0,Balance,0,0,$0.00
