"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 29894","Terminal 11 - 01/06/2023 12:26 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
67035498875,"TOWEL TERRY 75CT   75CT  ",1,0,$28.76
3940001701,"BEAN GARBANZO            ",1,0,$6.16
20776700000,"CHX LEG QTR SM           ",40,0,$21.60
20776700000,"CHX LEG QTR SM           ",40,0,$21.60
20772320000,"CHX BRST JMB             ",40,0,$44.80
20795010000,"CHX HAL BRST JMB         ",40,0,$47.60
20772320000,"CHX BRST JMB             ",40,0,$44.80
20772320000,"CHX BRST JMB             ",40,0,$44.80
20772320000,"CHX BRST JMB             ",40,0,$44.80
20772320000,"CHX BRST JMB             ",40,0,$44.80
20795010000,"CHX HAL BRST JMB         ",40,0,$47.60
20795010000,"CHX HAL BRST JMB         ",40,0,$47.60
20776700000,"CHX LEG QTR SM           ",40,0,$21.60
20798350000,"BF INS RND XT SEL  R/W   ",75.6,0,$249.48
20798350000,"BF INS RND XT SEL  R/W   ",75.6,0,-$23.44
20798350000,"BF INS RND XT SEL  R/W   ",83.3,0,$249.07
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
30714061614,"FRY PAN COATED 14I       ",1,0,$38.20
0,Sub-Total,0,0,"$1,094.43"
0,Tax,0,0,$94.39
0,Total,0,0,"$1,188.82"
0,"DEBIT    0445",0,0,"$1,188.82"
0,Balance,0,0,$0.00
