"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 12991","Terminal 11 - 10/31/2023 1:02 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
8437004591432,"PD GARLIC SPAINPLD       ",1,0,$17.35
896315001432,"PD PPR BELL RED LG       ",1,0,$23.32
2060059113,"PD AVOCADO HASS HG       ",1,0,$45.31
2060059113,"PD AVOCADO HASS HG       ",0,45,-$20.39
70510599238,"PD RADISH SACK 25#       ",1,0,$33.88
70510599238,"PD RADISH SACK 25#       ",0,40,-$13.55
81865401172,"PDU LEMON 5#             ",2,0,$13.28
81865401172,"PDU LEMON 5#             ",0,45,-$5.98
2060067164,"PD PINEAPPLE LGE         ",2,0,$40.34
2060067164,"PD PINEAPPLE LGE         ",0,45,-$18.15
0,Sub-Total,0,0,$115.41
0,Tax,0,0,$8.46
0,Total,0,0,$123.87
0,"DEBIT    6866",0,0,$123.87
0,Balance,0,0,$0.00
