"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 12049","Terminal 11 - 10/24/2023 11:21 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
7127038559,"QUINOA WHITE       5#    ",0,1,$23.04
70931183112,"GLOVE VNL LG PF          ",0,1,$38.50
3077208728,"DAWN HVY DTY PUMP  1GAL  ",1,0,$24.99
76069557320,"SPC GARLIC GRAN    7#    ",1,0,$24.31
76069557368,"SPC GRAN ONION     5#    ",1,0,$17.99
20798350000,"BF INS RND XT SEL  R/W   ",82.9,0,$343.21
20798350000,"BF INS RND XT SEL  R/W   ",82.9,0,-$16.58
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.69
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.32
76069502250,"CONT SOUP CMB SC24       ",1,0,$38.36
20795030000,"CHX HAL LEG QTR SM       ",40,0,$26.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$26.40
20772320000,"CHX BRST JMB             ",40,0,$52.00
20772320000,"CHX BRST JMB             ",40,0,$52.00
20772320000,"CHX BRST JMB             ",40,0,$52.00
20772320000,"CHX BRST JMB             ",40,0,$52.00
20772320000,"CHX BRST JMB             ",40,0,$52.00
0,Sub-Total,0,0,$890.67
0,Tax,0,0,$76.82
0,Total,0,0,$967.49
0,"DEBIT    6866",0,0,$967.49
0,Balance,0,0,$0.00
