"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 8190","Terminal 12 - 08/01/2023 12:08 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
84216911594,"WIN MANDOLINE SET        ",1,0,$70.84
20790880000,"CHX LEG QTR JMB          ",40,0,$29.60
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
20790880000,"CHX LEG QTR JMB          ",40,0,$29.60
20790880000,"CHX LEG QTR JMB          ",40,0,$29.60
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.62
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
76069502247,"CONT SOUP CMB SC8        ",1,0,$27.24
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
20795010000,"CHX HAL BRST JMB         ",40,0,$59.60
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,$270.46
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,-$15.31
20798350000,"BF INS RND XT SEL  R/W   ",76.4,0,$267.40
73621187448,"GLOVE NITRILE MED        ",0,1,$40.32
0,Sub-Total,0,0,"$1,136.97"
0,Tax,0,0,$98.06
0,Total,0,0,"$1,235.03"
0,"DEBIT    6866",0,0,"$1,235.03"
0,Balance,0,0,$0.00
