"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 23538","Terminal 13 - 11/24/2023 11:34 am"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
76069533491,"GLV EXAM NIT BL M        ",1,0,$5.04
76069500822,"HONEY EXTRA LT AMB       ",0,1,$63.99
2060042791,"PD BROC CROWNS DW        ",1,0,$20.51
20798350000,"BF INS RND XT SEL  R/W   ",77.5,0,$301.48
20798350000,"BF INS RND XT SEL  R/W   ",77.5,0,-$15.50
76069502249,"CONT SOUP CMB SC16       ",1,0,$31.32
2060042625,"PD CABB GREEN SACK       ",1,0,$24.96
2060042558,"PD CELERY BULK           ",1,0,$26.69
2060080007,"PD POTATO RED A #2       ",1,0,$24.59
2060080007,"PD POTATO RED A #2       ",1,0,$24.59
2060042625,"PD CABB GREEN SACK       ",1,0,$24.96
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
20776700000,"CHX LEG QTR SM           ",40,0,$23.20
20776700000,"CHX LEG QTR SM           ",40,0,$23.20
20772320000,"CHX BRST JMB             ",40,0,$46.00
20772320000,"CHX BRST JMB             ",40,0,$46.00
854067004132,"PD CARROT JMBO 25#       ",1,0,$24.78
2060042625,"PD CABB GREEN SACK       ",-1,0,-$24.96
0,Sub-Total,0,0,$762.85
0,Tax,0,0,$65.80
0,Total,0,0,$828.65
0,"DEBIT    6866",0,0,$828.65
0,Balance,0,0,$0.00
