"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 25071","Terminal 11 - 07/21/2023 1:12 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
73621187448,"GLOVE NITRILE MED        ",1,0,$4.90
64919399999,"SAUCE FISH SQUID   25Z   ",1,0,$3.17
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
7127038559,"QUINOA WHITE       5#    ",0,1,$23.63
76069502248,"CONT SOUP CMB SC12       ",1,0,$29.62
20772320000,"CHX BRST JMB             ",40,0,$52.40
20772320000,"CHX BRST JMB             ",40,0,$52.40
20772320000,"CHX BRST JMB             ",40,0,$52.40
20772320000,"CHX BRST JMB             ",40,0,$52.40
20772320000,"CHX BRST JMB             ",40,0,$52.40
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
20795030000,"CHX HAL LEG QTR SM       ",40,0,$29.60
76069557320,"SPC GARLIC GRAN    7#    ",1,0,$19.99
76069557368,"SPC GRAN ONION     5#    ",1,0,$21.98
20798350000,"BF INS RND XT SEL  R/W   ",68.8,0,$262.13
20798350000,"BF INS RND XT SEL  R/W   ",68.8,0,-$14.45
2460001700,"SALT KOSHER MORTON       ",0,1,$35.22
20798350000,"BF INS RND XT SEL  R/W   ",63.9,0,$230.04
20772320000,"CHX BRST JMB             ",40,0,$52.40
0,Sub-Total,0,0,"$1,013.46"
0,Tax,0,0,$87.41
0,Total,0,0,"$1,100.87"
0,"MC/VISA  6866",0,0,"$1,100.87"
0,Balance,0,0,$0.00
