"Restaurant Depot 707 ,  "
,"EIGHTYTWENTY LLC"
,"2511S.,GEORGIA"
,"AMARILLO, TX 791019999           "
"Invoice 14839","Terminal 12 - 04/15/2024 1:06 pm"
UPC,Description,UnitQty,CaseQty,Price
-2,"Previous Balance",0,0,$0.00
20772320000,"CHX BRST JMB             ",40,0,$77.20
20772320000,"CHX BRST JMB             ",40,0,$77.20
20772320000,"CHX BRST JMB             ",40,0,$77.20
20772320000,"CHX BRST JMB             ",40,0,$77.20
20772320000,"CHX BRST JMB             ",40,0,$77.20
20772320000,"CHX BRST JMB             ",40,0,$77.20
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,$298.16
20798350000,"BF INS RND XT SEL  R/W   ",72.9,0,-$14.58
76069557320,"SPC GARLIC GRAN    7#    ",1,0,$25.23
76069557292,"SPC CAJUN SEASONIN 6LB   ",1,0,$21.84
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
20776700000,"CHX LEG QTR SM           ",40,0,$26.80
0,Sub-Total,0,0,$874.25
0,Tax,0,0,$75.40
0,Total,0,0,$949.65
0,"DEBIT    6866",0,0,$949.65
0,Balance,0,0,$0.00
